,Name,Nationality,Nationality_codes,Gender,Gender_codes,Discipline,Discipline_codes,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Year,month,experience_dive,experience_discipline
545,Angelo Valones,PHL,71,M,1,CWT,1,30.0,30.0,WHITE,30.0,Ok,AIDA DOUBLE K x COCOCHELO DEEP COMPETITION  (Manila) 1th,Depth Competition,2024-06-30,2024,6,1,1
546,Anna Azarova,RUS,77,F,0,FIM,3,12.0,12.0,WHITE,12.0,Ok,AIDA Limassol Mini Depth Challenge,Depth Competition,2019-06-30,2019,6,1,1
547,Anna Greta Horvath,HUN,39,F,0,FIM,3,40.0,35.0,YELLOW,29.0,"Rpap,no tag",Aida nOxyDepth 2023,Depth Competition,2023-08-24,2023,8,1,1
548,Anna Klawe,POL,72,F,0,FIM,3,60.0,60.0,WHITE,60.0,Ok,AIDA Freediving World CUP - OCTOBER 2022,Depth Competition,2022-10-23,2022,10,1,1
549,Anna Klawe,POL,72,F,0,CWTB,2,58.0,55.0,YELLOW,51.0,"No tag,under ap",AIDA Freediving World CUP - OCTOBER 2022,Depth Competition,2022-10-24,2022,10,2,1
550,Anna Klawe,POL,72,F,0,FIM,3,63.0,63.0,WHITE,63.0,Ok,AIDA Freediving World CUP - OCTOBER 2022,Depth Competition,2022-10-26,2022,10,3,2
551,Anna Klawe,POL,72,F,0,CWTB,2,60.0,52.0,YELLOW,43.0,"No tag,under ap",AIDA Freediving World CUP - OCTOBER 2022,Depth Competition,2022-10-28,2022,10,4,2
552,Anna Klawe,POL,72,F,0,FIM,3,67.0,14.0,YELLOW,0.0,"No tag,under ap",AIDA Freediving World CUP - OCTOBER 2022,Depth Competition,2022-10-29,2022,10,5,3
553,Anna Klawe,POL,72,F,0,CWTB,2,58.0,51.0,YELLOW,43.0,"No tag,under ap",AIDA Freediving World CUP - OCTOBER 2022,Depth Competition,2022-10-30,2022,10,6,3
554,Anna Klawe,POL,72,F,0,FIM,3,60.0,54.0,YELLOW,47.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,2023,5,7,4
555,Anna Klawe,POL,72,F,0,CWT,1,60.0,54.0,YELLOW,47.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,2023,5,8,1
556,Anna Klawe,POL,72,F,0,CWTB,2,60.0,51.0,YELLOW,41.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-21,2023,5,9,4
557,Anna Lechermann,GER,33,F,0,CWTB,2,60.0,60.0,WHITE,60.0,Ok,Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-08,2021,10,1,1
558,Anna Lechermann,GER,33,F,0,CWT,1,64.0,60.0,YELLOW,55.0,"Rpap,no tag",Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-12,2021,10,2,1
559,Anna Lechermann,GER,33,F,0,CWT,1,61.0,61.0,WHITE,61.0,Ok,Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-14,2021,10,3,2
560,Anna Lechermann,GER,33,F,0,CWT,1,63.0,63.0,WHITE,63.0,Ok,Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-16,2021,10,4,3
561,Anna Lechermann,GER,33,F,0,CWT,1,71.0,71.0,WHITE,71.0,Ok,AIDA XIBALBA 2023,Depth Competition,2023-04-26,2023,4,5,4
562,Anna Lechermann,GER,33,F,0,FIM,3,65.0,65.0,WHITE,65.0,Ok,AIDA XIBALBA 2023,Depth Competition,2023-04-27,2023,4,6,1
563,Anna Lechermann,GER,33,F,0,CWTB,2,73.0,73.0,WHITE,73.0,Ok,AIDA XIBALBA 2023,Depth Competition,2023-04-29,2023,4,7,2
564,Anna Lechermann,GER,33,F,0,FIM,3,70.0,70.0,WHITE,70.0,Ok,AIDA XIBALBA 2023,Depth Competition,2023-04-30,2023,4,8,2
565,Anna Von Boetticher,GER,33,F,0,CWT,1,71.0,71.0,WHITE,71.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-12,2019,9,1,1
566,Anna Von Boetticher,GER,33,F,0,FIM,3,61.0,61.0,WHITE,61.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-14,2019,9,2,1
567,Anna-Karina Schmitt,GER,33,F,0,CWTB,2,51.0,51.0,WHITE,51.0,Ok,AIDA Swiss Depth Championship 2021,Depth Competition,2021-08-14,2021,8,1,1
568,Anna-Karina Schmitt,GER,33,F,0,FIM,3,45.0,45.0,WHITE,45.0,Ok,AIDA Swiss Depth Championship 2021,Depth Competition,2021-08-14,2021,8,2,1
569,Anna-Karina Schmitt,GER,33,F,0,CWT,1,73.0,73.0,WHITE,73.0,Ok,Depth World Championship,Depth Competition,2021-09-28,2021,9,3,1
570,Anna-Karina Schmitt,GER,33,F,0,CWTB,2,70.0,70.0,WHITE,70.0,Ok,AIDA Swiss Freediving Championship 2022 - Depth Competition,Depth Competition,2022-08-20,2022,8,4,2
571,Anna-Karina Schmitt,GER,33,F,0,FIM,3,45.0,45.0,WHITE,45.0,Ok,AIDA Swiss Freediving Championship 2022 - Depth Competition,Depth Competition,2022-08-20,2022,8,5,2
572,Anna-Karina Schmitt,GER,33,F,0,CWTB,2,71.0,55.0,YELLOW,38.0,No tag,AIDA Swiss Freediving Championship 2023 - Depth Competition,Depth Competition,2023-09-16,2023,9,6,3
573,Anna-Karina Schmitt,GER,33,F,0,CNF,0,43.0,32.0,YELLOW,20.0,No tag,AIDA Swiss Freediving Championship 2023 - Depth Competition,Depth Competition,2023-09-16,2023,9,7,1
574,Anna-Marie Christiansen,DEN,25,F,0,CWT,1,57.0,57.0,WHITE,57.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-12,2019,9,1,1
575,Anna-Marie Christiansen,DEN,25,F,0,FIM,3,53.0,53.0,WHITE,53.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-14,2019,9,2,1
576,Anna-Marie Richardson,GBR,32,F,0,CWTB,2,62.0,62.0,WHITE,62.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-06-18,2022,6,1,1
577,Anna-Marie Richardson,GBR,32,F,0,CWTB,2,68.0,68.0,RED,0.0,Dqsp,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-06-19,2022,6,2,2
578,Anna-Marie Richardson,GBR,32,F,0,FIM,3,60.0,60.0,WHITE,60.0,Ok,AIDA Panglao Depth Championship 2022,Depth Competition,2022-06-21,2022,6,3,1
579,Anna-Marie Richardson,GBR,32,F,0,CWTB,2,65.0,65.0,WHITE,65.0,Ok,AIDA Panglao Depth Championship 2022,Depth Competition,2022-06-23,2022,6,4,3
580,Anna-Marie Richardson,GBR,32,F,0,CNF,0,42.0,42.0,RED,0.0,Dqbo-surface,AIDA Panglao Depth Championship 2022,Depth Competition,2022-06-25,2022,6,5,1
581,Anna-Marie Richardson,GBR,32,F,0,CWT,1,51.0,51.0,WHITE,51.0,Ok,13TH AIDA PANGLAO DEPTH GAMES August 2023,Depth Competition,2023-08-21,2023,8,6,1
582,Anna-Marie Richardson,GBR,32,F,0,CWT,1,60.0,60.0,WHITE,60.0,Ok,13TH AIDA PANGLAO DEPTH GAMES August 2023,Depth Competition,2023-08-25,2023,8,7,2
583,Anna-Marie Richardson,GBR,32,F,0,CWTB,2,67.0,67.0,WHITE,67.0,Ok,AIDA Panglao Depth Championship - Finale,Depth Competition,2023-09-06,2023,9,8,4
584,Anna-Marie Richardson,GBR,32,F,0,CWT,1,65.0,65.0,WHITE,65.0,Ok,AIDA Panglao Depth Championship - Finale,Depth Competition,2023-09-07,2023,9,9,3
585,Anna-Marie Richardson,GBR,32,F,0,CWTB,2,68.0,68.0,WHITE,68.0,Ok,AIDA Panglao Depth Championship - Finale,Depth Competition,2023-09-09,2023,9,10,5
586,Anna-Marie Richardson,GBR,32,F,0,CWT,1,70.0,66.0,YELLOW,61.0,"No tag,under ap",AIDA Panglao Depth Championship - Finale,Depth Competition,2023-09-10,2023,9,11,4
587,Anna-Marie Richardson,GBR,32,F,0,CWT,1,69.0,69.0,WHITE,69.0,Ok,14TH AIDA PANGLAO DEPTH GAMES September 2023,Depth Competition,2023-09-19,2023,9,12,5
588,Anna-Marie Richardson,GBR,32,F,0,CWTB,2,40.0,40.0,WHITE,40.0,Ok,14TH AIDA PANGLAO DEPTH GAMES September 2023,Depth Competition,2023-09-21,2023,9,13,6
589,Anne-Marie Trinh,FRA,31,F,0,CWTB,2,50.0,50.0,WHITE,50.0,Ok,AIDA Bora Abyss Contest,Depth Competition,2023-05-21,2023,5,1,1
590,Anne-Marie Trinh,FRA,31,F,0,CWTB,2,51.0,51.0,WHITE,51.0,Ok,AIDA Bora Abyss Contest,Depth Competition,2024-05-05,2024,5,2,2
591,Anne-Sophie Mouraud,FRA,31,F,0,CWTB,2,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2024-06-22,2024,6,1,1
592,Anne-Sophie Mouraud,FRA,31,F,0,CWTB,2,52.0,45.0,YELLOW,37.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-06-23,2024,6,2,2
593,Anne-Sophie Mouraud,FRA,31,F,0,CWTB,2,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2024-09-08,2024,9,3,3
594,Anne-Sophie Mouraud,FRA,31,F,0,FIM,3,50.0,43.0,YELLOW,35.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-09-11,2024,9,4,1
595,Anne-Sophie Mouraud,FRA,31,F,0,CWT,1,52.0,52.0,WHITE,52.0,Ok,Depth World Championship,Depth Competition,2024-09-14,2024,9,5,1
596,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,55.0,55.0,RED,0.0,"Dqtouch,dqairways",NAC AIDA 2021,Depth Competition,2021-06-19,2021,6,1,1
597,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,56.0,56.0,WHITE,56.0,Ok,NAC AIDA 2021,Depth Competition,2021-06-20,2021,6,2,2
598,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2021-09-24,2021,9,3,3
599,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,55.0,55.0,WHITE,55.0,Ok,AIDA NICE ABYSS CONTEST 2022,Depth Competition,2022-06-25,2022,6,4,4
600,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,65.0,65.0,WHITE,65.0,Ok,The AIDA Cormorant Depth Challenge,Depth Competition,2023-07-19,2023,7,5,5
601,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,68.0,68.0,WHITE,68.0,Ok,The AIDA Cormorant Depth Challenge,Depth Competition,2023-07-20,2023,7,6,6
602,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,70.0,70.0,WHITE,70.0,Ok,The AIDA Cormorant Depth Challenge,Depth Competition,2023-07-22,2023,7,7,7
603,Anne-Sophie Passalboni,FRA,31,F,0,CWT,1,52.0,52.0,WHITE,52.0,Ok,The AIDA Cormorant Depth Challenge,Depth Competition,2023-07-23,2023,7,8,1
604,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,71.0,71.0,RED,0.0,Dqsp,Depth World Championship,Depth Competition,2023-09-26,2023,9,9,8
605,Anne-Sophie Passalboni,FRA,31,F,0,CWT,1,60.0,60.0,WHITE,60.0,Ok,Depth World Championship,Depth Competition,2023-09-28,2023,9,10,2
606,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,60.0,60.0,WHITE,60.0,Ok,AIDA Cormorant Contest,Depth Competition,2024-06-08,2024,6,11,9
607,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,65.0,65.0,WHITE,65.0,Ok,AIDA Cormorant Contest,Depth Competition,2024-06-09,2024,6,12,10
608,Anne-Sophie Passalboni,FRA,31,F,0,CWTB,2,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2024-07-24,2024,7,13,1
609,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,70.0,70.0,WHITE,70.0,Ok,Depth World Championship,Depth Competition,2024-07-25,2024,7,14,11
610,Anne-Sophie Passalboni,FRA,31,F,0,CWTB,2,57.0,57.0,WHITE,57.0,Ok,Depth World Championship,Depth Competition,2024-07-27,2024,7,15,2
611,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,68.0,68.0,WHITE,68.0,Ok,Depth World Championship,Depth Competition,2024-08-14,2024,8,16,12
612,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,73.0,73.0,WHITE,73.0,Ok,Depth World Championship,Depth Competition,2024-08-16,2024,8,17,13
613,Anne-Sophie Passalboni,FRA,31,F,0,CWTB,2,70.0,70.0,WHITE,70.0,Ok,Depth World Championship,Depth Competition,2024-08-17,2024,8,18,3
614,Anne-Sophie Passalboni,FRA,31,F,0,CWT,1,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2024-08-18,2024,8,19,3
615,Anne-Sophie Passalboni,FRA,31,F,0,CWTB,2,72.0,72.0,WHITE,72.0,Ok,Depth World Championship,Depth Competition,2024-09-08,2024,9,20,4
616,Anne-Sophie Passalboni,FRA,31,F,0,FIM,3,76.0,76.0,WHITE,76.0,Ok,Depth World Championship,Depth Competition,2024-09-11,2024,9,21,14
617,Anne-Sophie Passalboni,FRA,31,F,0,CWT,1,57.0,57.0,WHITE,57.0,Ok,Depth World Championship,Depth Competition,2024-09-14,2024,9,22,4
618,Anni Højgaard,DEN,25,F,0,CWTB,2,43.0,43.0,WHITE,43.0,Ok,Depth World Championship,Depth Competition,2023-09-23,2023,9,1,1
619,Anni Højgaard,DEN,25,F,0,FIM,3,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2023-09-26,2023,9,2,1
620,Anni Højgaard,DEN,25,F,0,CWT,1,55.0,40.0,YELLOW,24.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2023-09-28,2023,9,3,1
621,Anniza Soh,MAS,59,F,0,FIM,3,50.0,50.0,WHITE,50.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-10-08,2022,10,1,1
622,Anniza Soh,MAS,59,F,0,CWTB,2,50.0,50.0,WHITE,50.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-10-09,2022,10,2,1
623,Anniza Soh,MAS,59,F,0,CWTB,2,63.0,63.0,WHITE,63.0,Ok,AIDA Panglao Depth games TAIWAN CUP 2022,Depth Competition,2022-12-19,2022,12,3,2
624,Anniza Soh,MAS,59,F,0,CWT,1,64.0,64.0,WHITE,64.0,Ok,AIDA Panglao Depth games TAIWAN CUP 2022,Depth Competition,2022-12-21,2022,12,4,1
625,Anqi Lim,SGP,78,F,0,CNF,0,50.0,50.0,WHITE,50.0,Ok,AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019,Depth Competition,2019-11-07,2019,11,1,1
626,Anqi Lim,SGP,78,F,0,CWTB,2,52.0,52.0,WHITE,52.0,Ok,AIDA Panglao Depth Championship 2022,Depth Competition,2022-06-21,2022,6,2,1
627,Anqi Lim,SGP,78,F,0,CWTB,2,55.0,55.0,WHITE,55.0,Ok,AIDA Panglao Depth Championship 2022,Depth Competition,2022-06-23,2022,6,3,2
628,Anqi Lim,SGP,78,F,0,CWTB,2,58.0,58.0,WHITE,58.0,Ok,AIDA Panglao Depth Championship 2022,Depth Competition,2022-06-25,2022,6,4,3
629,Antero Joki,FIN,30,M,1,CNF,0,60.0,53.0,YELLOW,45.0,"No tag,rp<ap",AIDA Depth World Championship 2019,World Championship,2019-09-09,2019,9,1,1
630,Antero Joki,FIN,30,M,1,FIM,3,55.0,55.0,WHITE,55.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-11,2019,9,2,1
631,Antero Joki,FIN,30,M,1,CWT,1,61.0,61.0,WHITE,61.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-13,2019,9,3,1
632,Anthony Latimer,ZAF,93,M,1,FIM,3,51.0,51.0,RED,0.0,Dqsp,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-07,2023,8,1,1
633,Anthony Latimer,ZAF,93,M,1,FIM,3,51.0,51.0,WHITE,51.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-08,2023,8,2,2
634,Anthony Latimer,ZAF,93,M,1,FIM,3,54.0,54.0,WHITE,54.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-10,2023,8,3,3
635,Anthony Latimer,ZAF,93,M,1,FIM,3,57.0,38.0,YELLOW,18.0,"No tag,under ap",AIDA Freediving World Cup August 2023,Depth Competition,2023-08-11,2023,8,4,4
636,Anthony Latimer,ZAF,93,M,1,FIM,3,57.0,50.0,YELLOW,42.0,"No tag,under ap",AIDA Freediving World Cup August 2023,Depth Competition,2023-08-13,2023,8,5,5
637,Anthony Latimer,ZAF,93,M,1,FIM,3,55.0,46.0,YELLOW,36.0,"No tag,under ap",AIDA Freediving World Cup August 2023,Depth Competition,2023-08-14,2023,8,6,6
638,Anthony Wagner,GER,33,M,1,CWTB,2,57.0,57.0,WHITE,57.0,Ok,AIDA Swiss Depth Championship 2021,Depth Competition,2021-08-14,2021,8,1,1
639,Anthony Wagner,GER,33,M,1,FIM,3,62.0,62.0,WHITE,62.0,Ok,AIDA Swiss Depth Championship 2021,Depth Competition,2021-08-14,2021,8,2,1
640,Anthony Wagner,GER,33,M,1,CWT,1,63.0,53.0,YELLOW,42.0,"No tag,under ap",AIDA Swiss Freediving Championship 2022 - Depth Competition,Depth Competition,2022-08-20,2022,8,3,1
641,Anthony Wagner,GER,33,M,1,FIM,3,63.0,63.0,WHITE,63.0,Ok,AIDA Swiss Freediving Championship 2022 - Depth Competition,Depth Competition,2022-08-20,2022,8,4,2
642,Anthony Wagner,GER,33,M,1,CNF,0,52.0,37.0,YELLOW,21.0,"No tag,under ap",Depth World Championship,Depth Competition,2023-09-10,2023,9,5,1
643,Anthony Wagner,GER,33,M,1,CNF,0,51.0,51.0,WHITE,51.0,Ok,Depth World Championship,Depth Competition,2023-09-12,2023,9,6,2
644,Anthony Wagner,GER,33,M,1,CWT,1,63.0,46.0,YELLOW,28.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2023-09-14,2023,9,7,2
645,Anthony Wagner,GER,33,M,1,FIM,3,60.0,60.0,WHITE,60.0,Ok,Depth World Championship,Depth Competition,2023-09-16,2023,9,8,3
646,Anthony Wagner,GER,33,M,1,CNF,0,54.0,54.0,RED,0.0,"Dqtouch,dqpull",Depth World Championship,Depth Competition,2023-09-22,2023,9,9,3
647,Anthony Wagner,GER,33,M,1,CWTB,2,69.0,62.0,YELLOW,54.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2023-09-24,2023,9,10,2
648,Anthony Wagner,GER,33,M,1,FIM,3,69.0,63.0,YELLOW,56.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2023-09-27,2023,9,11,4
649,Anthony Wagner,GER,33,M,1,CWT,1,68.0,68.0,WHITE,68.0,Ok,Depth World Championship,Depth Competition,2023-09-29,2023,9,12,3
650,Antoine Gustin,FRA,31,M,1,CWTB,2,62.0,41.0,YELLOW,19.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-06-22,2024,6,1,1
651,Antoine Logean,CHE,15,M,1,CWTB,2,51.0,51.0,WHITE,51.0,Ok,AIDA Swiss Freediving Championship 2023 - Depth Competition,Depth Competition,2023-09-16,2023,9,1,1
652,Antoine Logean,CHE,15,M,1,CNF,0,30.0,29.0,YELLOW,27.0,"No tag,under ap",AIDA Swiss Freediving Championship 2023 - Depth Competition,Depth Competition,2023-09-16,2023,9,2,1
653,Antonio Mogavero,ITA,46,M,1,CWTB,2,85.0,85.0,WHITE,85.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-20,2019,5,1,1
654,Antonio Mogavero,ITA,46,M,1,FIM,3,90.0,90.0,WHITE,90.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-21,2019,5,2,1
655,Antonio Mogavero,ITA,46,M,1,CWT,1,102.0,102.0,WHITE,102.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-22,2019,5,3,1
656,Antonio Mogavero,ITA,46,M,1,CWT,1,100.0,100.0,WHITE,100.0,Ok,AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-24,2023,5,4,2
657,Antonio Mogavero,ITA,46,M,1,CNF,0,67.0,67.0,WHITE,67.0,Ok,AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-26,2023,5,5,1
658,Antonio Mogavero,ITA,46,M,1,FIM,3,105.0,105.0,WHITE,105.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-13,2023,6,6,2
659,Antonio Mogavero,ITA,46,M,1,CNF,0,76.0,76.0,WHITE,76.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-15,2023,6,7,2
660,Antonio Mogavero,ITA,46,M,1,CWT,1,111.0,106.0,YELLOW,100.0,"No tag,under ap",AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-17,2023,6,8,3
